$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
147B73,RA-31603,Private,Kamov Ka-32 A,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dsta,https://cdn.jetphotos.com/full/5/48116_1615285702.jpg,,,
147FF4,RF-32756,MChS Rossii,Kamov Ka-32 T,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/2/60115_1289908240.jpg,,,
148020,RF-32800,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/6/98545_1637495780.jpg,https://cdn.jetphotos.com/full/5/82412_1635048591.jpg,https://cdn.jetphotos.com/full/6/64953_1634949015.jpg,
148021,RF-32801,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/6/68087_1601311765.jpg,https://cdn.jetphotos.com/full/6/42607_1530572774.jpg,https://cdn.jetphotos.com/full/5/41718_1431758440.jpg,
148022,RF-32802,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/5/87333_1610222982.jpg,https://cdn.jetphotos.com/full/3/36411_1314778031.jpg,,
148023,RF-32803,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,,,,
148024,RF-32804,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/6/27019_1625807428.jpg,https://cdn.jetphotos.com/full/6/92914_1501492749.jpg,https://cdn.jetphotos.com/full/6/39301_1453811154.jpg,
148025,RF-32805,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/5/45911_1418552894.jpg,https://cdn.jetphotos.com/full/3/32921_1391613341.jpg,https://cdn.jetphotos.com/full/4/45290_1390413381.jpg,
148026,RF-32806,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,https://cdn.jetphotos.com/full/6/79908_1612328070.jpg,https://cdn.jetphotos.com/full/6/97935_1549476184.jpg,https://cdn.jetphotos.com/full/5/94291_1538332839.jpg,
148027,RF-32807,MChS Rossii,Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,,,,
148046,RF-32838,MChS Rossii,Kamov Ka-32 A,KA27,Civ,Double Vision,Vashe Zdorovye,Helix,Big Hello,https://w.wiki/Dstd,,,,
151D41,RA-73025,Russia State Transport Company,Airbus ACJ319-115X,A319,Civ,Man Made Climate Change,Airbus Corporate Jet,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://cdn.jetphotos.com/full/5/72711_1634473236.jpg,https://cdn.jetphotos.com/full/6/92989_1625509542.jpg,https://cdn.jetphotos.com/full/6/82291_1621090132.jpg,
151D42,RA-73026,Russia State Transport Company,Airbus ACJ319-115X,A319,Civ,Man Made Climate Change,Airbus Corporate Jet,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://cdn.jetphotos.com/full/6/36152_1637861444.jpg,https://cdn.jetphotos.com/full/5/98655_1631369583.jpg,https://cdn.jetphotos.com/full/6/10334_1625676096.jpg,
15211F,RA-74015,VSV,Antonov An-74,AN72,Civ,Odd,Chonky Boy,Cheburashka,Distinctive,https://en.wikipedia.org/wiki/Antonov_An-74,https://cdn.jetphotos.com/full/6/77809_1626369151.jpg,https://cdn.jetphotos.com/full/6/48834_1624782902.jpg,https://cdn.jetphotos.com/full/6/40925_1623934238.jpg,
152A4B,RA-76363,Ministry for Emergency Situations,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/62002_1629788294.jpg,https://cdn.jetphotos.com/full/5/62002_1629788294.jpg,https://cdn.jetphotos.com/full/6/47795_1626764153.jpg,
152AC4,RA-76484,Abakan Air,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/80870_1642946811.jpg,https://cdn.jetphotos.com/full/5/47818_1641109157.jpg,https://cdn.jetphotos.com/full/6/19197_1639935017.jpg,
152AD7,RA-76503,Volga-Dnepr Airlines,Ilyushin IL-76TD-90VD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/94544_1634152026.jpg,https://cdn.jetphotos.com/full/6/66439_1631990807.jpg,https://cdn.jetphotos.com/full/6/74726_1642471455.jpg,
152ADF,RA-76511,Volga-Dnepr Airlines,Ilyushin IL-76TD-90VD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/6/93390_1642051793.jpg,https://cdn.jetphotos.com/full/5/59877_1641091566.jpg,https://cdn.jetphotos.com/full/6/34652_1641012117.jpg,
152C07,RA-76807,Aviacon Zitotrans,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/85455_1652393136.jpg,https://cdn.jetphotos.com/full/5/94653_1651517867.jpg,https://cdn.jetphotos.com/full/5/59484_1651433837.jpg,
152C2A,RA-76842,Aviacon Zitotrans,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/83767_1639491816.jpg,https://cdn.jetphotos.com/full/5/83767_1639491816.jpg,https://cdn.jetphotos.com/full/5/24013_1637306078.jpg,
152C2E,RA-76846,Aviacon Zitotrans,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/65614_1649960639.jpg,https://cdn.jetphotos.com/full/5/71158_1645353334.jpg,https://cdn.jetphotos.com/full/6/34429_1642435490.jpg,
152C96,RA-76950,Volga-Dnepr Airlines,Ilyushin IL-76TD-90VD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/61165_1610800592.jpg,https://cdn.jetphotos.com/full/6/54800_1601376663.jpg,https://cdn.jetphotos.com/full/6/51236_1555710138.jpg,
152C97,RA-76951,Volga-Dnepr Airlines,Ilyushin IL-76TD-90VD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/6/20933_1640648662.jpg,https://cdn.jetphotos.com/full/5/98867_1640598162.jpg,https://cdn.jetphotos.com/full/5/98867_1640598162.jpg,
152C98,RA-76952,Volga-Dnepr Airlines,Ilyushin IL-76TD-90VD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/5/18036_1641347912.jpg,https://cdn.jetphotos.com/full/5/19996_1641263098.jpg,https://cdn.jetphotos.com/full/6/58584_1638877677.jpg,
1533AD,RA-78765,Aviacon Zitotrans,Ilyushin IL-76TD,IL76,Civ,Cargo,Chonky Boy,Tail Gunner,Da Comrade,https://w.wiki/Dsto,https://cdn.jetphotos.com/full/6/53401_1641578235.jpg,https://cdn.jetphotos.com/full/5/72987_1638522177.jpg,https://cdn.jetphotos.com/full/5/10192_1637050240.jpg,
15405A,RA-82010,Polet Cargo Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/49107_1612095600.jpg,https://cdn.jetphotos.com/full/5/50142_1611757477.jpg,https://cdn.jetphotos.com/full/5/90181_1604048265.jpg,
15407A,RA-82042,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/12097_1639343157.jpg,https://cdn.jetphotos.com/full/5/40428_1639330861.jpg,https://cdn.jetphotos.com/full/5/21818_1639202247.jpg,
15407B,RA-82043,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/11068_1641813385.jpg,https://cdn.jetphotos.com/full/5/49744_1641506335.jpg,https://cdn.jetphotos.com/full/5/68486_1641446536.jpg,
15407C,RA-82044,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/5/31392_1641928197.jpg,https://cdn.jetphotos.com/full/5/32981_1641659344.jpg,https://cdn.jetphotos.com/full/6/97363_1640951211.jpg,
15407D,RA-82045,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/86735_1637582192.jpg,https://cdn.jetphotos.com/full/6/12833_1632459341.jpg,https://cdn.jetphotos.com/full/5/58565_1615886330.jpg,
15407E,RA-82046,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/69714_1641661244.jpg,https://cdn.jetphotos.com/full/6/90104_1641338985.jpg,https://cdn.jetphotos.com/full/6/14943_1641338699.jpg,
15407F,RA-82047,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/59864_1640649409.jpg,https://cdn.jetphotos.com/full/5/56617_1639695204.jpg,https://cdn.jetphotos.com/full/6/58258_1639579117.jpg,
154094,RA-82068,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/5/55394_1608689356.jpg,https://cdn.jetphotos.com/full/6/37306_1608229106.jpg,https://cdn.jetphotos.com/full/5/65896_1607203503.jpg,
15409A,RA-82074,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/5/19470_1642055148.jpg,https://cdn.jetphotos.com/full/6/59362_1641564046.jpg,https://cdn.jetphotos.com/full/6/59362_1641564046.jpg,
15409D,RA-82077,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/60601_1641908672.jpg,https://cdn.jetphotos.com/full/6/56013_1641601477.jpg,https://cdn.jetphotos.com/full/5/21277_1641311383.jpg,
15409E,RA-82078,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/6/52372_1640167036.jpg,https://cdn.jetphotos.com/full/6/19194_1637029646.jpg,https://cdn.jetphotos.com/full/5/16773_1634764602.jpg,
15409F,RA-82079,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/5/15242_1640951092.jpg,https://cdn.jetphotos.com/full/5/37450_1640073193.jpg,https://cdn.jetphotos.com/full/5/37450_1640073193.jpg,
1540A1,RA-82081,Volga-Dnepr Airlines,Antonov An-124 100,A124,Civ,Absolute Unit,Vashe Zdorovye,Cargo,Da Comrade,https://w.wiki/8o8$,https://cdn.jetphotos.com/full/5/66212_1627228164.jpg,https://cdn.jetphotos.com/full/5/13968_1622991922.jpg,https://cdn.jetphotos.com/full/5/94947_1620022231.jpg,
170000,G-TWRL,Private,Pitts Special S-1S,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,https://w.wiki/Diwz,,,,
300254,I-FORR,Avionord SRL,Learjet 40,LJ40,Civ,Organ Transport,Medical Evac,Saving Lives,Flying Doctors,https://www.avionord.com/en/home-page/,https://cdn.jetphotos.com/full/5/60223_1648124144.jpg,https://cdn.jetphotos.com/full/5/94312_1645033826.jpg,https://cdn.jetphotos.com/full/5/95887_1641919846.jpg,
3003BF,I-AVBN,ENAV Flight Inspection,Piaggio P-180 Avanti II,P180,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://www.enav.it/,https://cdn.jetphotos.com/full/6/29675_1647880270.jpg,https://cdn.jetphotos.com/full/6/98960_1646215563.jpg,https://cdn.jetphotos.com/full/6/88364_1642782645.jpg,
30040E,I-AVGP,ENAV Flight Inspection,Piaggio P-180 Avanti II,P180,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://www.enav.it/,https://cdn.jetphotos.com/full/5/73278_1651436335.jpg,https://cdn.jetphotos.com/full/6/75210_1650921555.jpg,https://cdn.jetphotos.com/full/6/50549_1650576853.jpg,
300447,I-EPAM,Avionord SRL,Hawker 125 750,H25B,Civ,Organ Transport,Medical Evac,Saving Lives,Flying Doctors,https://www.avionord.com/en/home-page/,https://cdn.jetphotos.com/full/5/87521_1647561121.jpg,https://cdn.jetphotos.com/full/6/80666_1643221829.jpg,https://cdn.jetphotos.com/full/6/78290_1637004342.jpg,
3004BD,I-AVLM,ENAV Flight Inspection,Piaggio P-180 Avanti II,P180,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://www.enav.it/,https://cdn.jetphotos.com/full/6/22856_1648572935.jpg,https://cdn.jetphotos.com/full/5/77896_1620759762.jpg,https://cdn.jetphotos.com/full/5/80952_1617884718.jpg,
30056B,I-ENAV,ENAV Flight Inspection,Piaggio P-180 Avanti II,P180,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://www.enav.it/,https://cdn.jetphotos.com/full/6/94563_1639636242.jpg,https://cdn.jetphotos.com/full/5/42449_1639567755.jpg,https://cdn.jetphotos.com/full/5/53544_1617379964.jpg,
30061C,I-AVND,Avionord SRL,Learjet 45,LJ45,Civ,Organ Transport,Medical Evac,Saving Lives,Flying Doctors,https://www.avionord.com/en/home-page/,https://cdn.jetphotos.com/full/6/46740_1638054287.jpg,https://cdn.jetphotos.com/full/5/31322_1631112389.jpg,https://cdn.jetphotos.com/full/6/42775_1630505576.jpg,
300641,I-VICC,Aeronike ltd,Vulcanair P.68R,P68,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,http://www.aeronike.com/en/home-2,https://live.staticflickr.com/65535/51341703698_46f62ed967_k.jpg,https://live.staticflickr.com/65535/51342223894_e53136011f_k.jpg,https://live.staticflickr.com/65535/50959308843_d1aaf2ad46_k.jpg,
3006A0,I-JACK,Barilla,Honda Jet,HDJT,Civ,Pasta,Continuous Baking,If My Grandmother Had Wheels She Would Have Been A Bike,As Seen on TV,https://w.wiki/5AZc,https://cdn.jetphotos.com/full/5/54629_1646939421.jpg,https://cdn.jetphotos.com/full/6/20957_1646741521.jpg,https://cdn.jetphotos.com/full/6/88817_1639677873.jpg,
300762,I-AVNE,Avionord SRL,Learjet 40,LJ40,Civ,Organ Transport,Medical Evac,Saving Lives,Flying Doctors,https://www.avionord.com/en/home-page/,https://cdn.jetphotos.com/full/5/82639_1638571644.jpg,https://cdn.jetphotos.com/full/6/26551_1635196065.jpg,https://cdn.jetphotos.com/full/5/28747_1634575257.jpg,
30076D,OY-VPS,Bioflight,Vulcanair P.68C,P68,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,http://bioflight.dk,https://cdn.jetphotos.com/full/5/24331_1616180637.jpg,,,
320004,MM62249,Italian Customs Police,Piaggio P-180 Avanti II,P180,Civ,Maritime Patrol,Coastguard,Eye In The Sky,Coastguard,https://en.wikipedia.org/wiki/Guardia_di_Finanza,https://live.staticflickr.com/1931/31493319828_1ae9a434d1_h.jpg,https://cdn.jetphotos.com/full/6/93197_1605869600.jpg,https://live.staticflickr.com/4523/24194433067_4bdbdf2b70_b.jpg,
33FE3A,MM62286,Italian Air Force,Piaggio P-180 Avanti II,P180,Civ,Pusher Prop,Canards,Virtute Siderum Tenus,Other Air Forces,https://w.wiki/B6Wo,https://cdn.jetphotos.com/full/5/68429_1630859050.jpg,https://cdn.jetphotos.com/full/5/48222_1616890763.jpg,https://cdn.jetphotos.com/full/5/95265_1612301903.jpg,
3423D4,EC-JQE,Mercadona SA,Gulfstream G200,GALX,Civ,Bizjet,Supermarket,Word Of Mouth,As Seen on TV,https://en.wikipedia.org/wiki/Mercadona,https://cdn.jetphotos.com/full/6/29744_1641609732.jpg,https://cdn.jetphotos.com/full/6/31060_1637399711.jpg,https://cdn.jetphotos.com/full/5/73999_1637175182.jpg,
34254B,EC-KBC,Christian Ronaldo,Gulfstream G200,GALX,Civ,Jumpers For Goalposts,Golden Boot,Ronaldo,Don't you know who I am?,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,https://cdn.jetphotos.com/full/6/37489_1643578493.jpg,https://cdn.jetphotos.com/full/5/50826_1639999236.jpg,https://cdn.jetphotos.com/full/6/76819_1639931370.jpg,
343359,EC-LBB,Mercadona SA,Gulfstream G200,GALX,Civ,Bizjet,Supermarket,Word Of Mouth,As Seen on TV,https://en.wikipedia.org/wiki/Mercadona,https://cdn.jetphotos.com/full/6/74732_1633012954.jpg,https://cdn.jetphotos.com/full/5/98715_1632263574.jpg,https://cdn.jetphotos.com/full/5/22246_1630672829.jpg,
345595,EC-MSC,Mercadona SA,Bombardier Global 6000,GLEX,Civ,Bizjet,Supermarket,Word Of Mouth,As Seen on TV,https://en.wikipedia.org/wiki/Mercadona,https://live.staticflickr.com/65535/50828514332_307cf8e223_k.jpg,https://live.staticflickr.com/65535/51842269199_7ef611795a_h.jpg,https://live.staticflickr.com/7836/46212777055_ea83525a48_k.jpg,
3821E9,F-BIPJ,Private,Morane-Saulnier MS.505 Criquet,F156,Civ,Liason,Highwing,STOL,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier,https://cdn.jetphotos.com/full/6/89375_1618943228.jpg,https://cdn.jetphotos.com/full/5/39969_1586015662.jpg,https://cdn.jetphotos.com/full/5/71730_1526214639.jpg,
3837DA,F-WWGF,Dassault Aviation,Dassault Falcon 2000LXS,F2TH,Civ,We Make Planes,Jet Fighters,Arms Company,As Seen on TV,https://en.wikipedia.org/wiki/Dassault_Aviation,,,,
38393A,F-WWGL,Dassault Aviation,Dassault Falcon 2000LXS,F2TH,Civ,We Make Planes,Jet Fighters,Arms Company,As Seen on TV,https://en.wikipedia.org/wiki/Dassault_Aviation,,,,
383E7A,F-WWOW,Airbus SE,Airbus A380-841,A388,Civ,First Off The Line,Testbed,Absolute Unit,Distinctive,https://aibfamily.flights/A380/001,https://cdn.jetphotos.com/full/5/50656_1642871720.jpg,https://cdn.jetphotos.com/full/5/82972_1640219119.jpg,https://cdn.jetphotos.com/full/5/13316_1639730941.jpg,
3847BB,F-AZJV,Private,OGMA DHC-1 Chipmunk T20,DHC1,Civ,Jump Johnny Jump,Obrigado,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/5/57833_1521882585.jpg,https://cdn.jetphotos.com/full/6/79761_1420496385.jpg,https://cdn.jetphotos.com/full/5/64864_1410607651.jpg,
3848DA,F-WWQA,Dassault Aviation,Dassault Falcon 8X,FA8X,Civ,We Make Planes,Jet Fighters,Arms Company,As Seen on TV,https://en.wikipedia.org/wiki/Dassault_Aviation,https://cdn.jetphotos.com/full/6/27627_1603868443.jpg,https://cdn.jetphotos.com/full/6/54159_1595263540.jpg,https://cdn.jetphotos.com/full/6/58746_1575586515.jpg,
386447,F-AZCH,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/5/20587_1635765289.jpg,https://cdn.jetphotos.com/full/6/44738_1481143873.jpg,https://cdn.jetphotos.com/full/1/51130_1275154928.jpg,
386494,F-AZEU,Private,DHC-1 Chipmunk 20,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/5/71312_1525808399.jpg,,,
3864CE,F-AZGO,Private,DHC-1 Chipmunk 20,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/2/89033_1176150824.jpg,https://cdn.jetphotos.com/full/2/37171_1117879415.jpg,,
3864CF,F-AZGP,Private,OGMA DHC-1 Chipmunk T20,DHC1,Civ,Jump Johnny Jump,Obrigado,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
3864D0,F-AZGQ,Private,OGMA DHC-1 Chipmunk T20,DHC1,Civ,Jump Johnny Jump,Obrigado,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
38652B,F-AZJL,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/2/28921_1076844656.jpg,,,
386530,F-AZJQ,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/5/84878_1560603015.jpg,,,
38664C,F-AZSM,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/6/24331_1530090397.jpg,https://cdn.jetphotos.com/full/4/63612_1357061324.jpg,,
386691,F-AZUR,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/1/94326_1304099130.jpg,https://cdn.jetphotos.com/full/2/14933_1127307825.jpg,,
3866A0,F-AZVA,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
38A71B,F-AZXK,Private,Yakovlev Yak-50,YK50,Civ,Do A Barrel Roll,Vashe Zdorovye,Aerobatics,Da Comrade,https://en.wikipedia.org/wiki/Yakovlev_Yak-50_(1975),https://live.staticflickr.com/8292/7784752054_40e5e22fc8_h_d.jpg,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0252/1379627-large.jpg,https://cdn.jetphotos.com/full/3/80150_1363022320.jpg,
38A77B,F-AZUK,Private,Yakovlev Yak-50,YK50,Civ,Do A Barrel Roll,Vashe Zdorovye,Aerobatics,Da Comrade,https://en.wikipedia.org/wiki/Yakovlev_Yak-50_(1975),,,,
38AC1B,F-AZKM,Private,North American Rockwell OV-10A Bronco,V10,Civ,Eye In The Sky,Observation,Twin Boom,Joe Cool,http://www.warbirdalley.com/ov10.htm,https://cdn.jetphotos.com/full/5/36061_1634579425.jpg,https://cdn.jetphotos.com/full/5/77017_1607026770.jpg,https://cdn.jetphotos.com/full/5/70597_1598884797.jpg,
38B11B,F-AZQM,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/5/56928_1540834343.jpg,https://cdn.jetphotos.com/full/6/81593_1521656357.jpg,,
38BE1B,F-AZQZ,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,https://cdn.jetphotos.com/full/6/83368_1571518903.jpg,https://cdn.jetphotos.com/full/5/57884_1506978519.jpg,,
38CE9B,F-AZZK,Flying Heritage Collection,Yakovlev Yak-3 UPW,YK3,Civ,Replica,Fighter,Da Comrade,Distinctive,https://en.wikipedia.org/wiki/Yakovlev_Yak-3,https://cdn.jetphotos.com/full/5/52995_1473970354.jpg,https://cdn.jetphotos.com/full/6/76496_1528579143.jpg,https://cdn.jetphotos.com/full/5/37881_1570540228.jpg,
38CF9B,F-WNOV,Novespace/CNES,Airbus A310-304,A310,Civ,Vomit Comet,Pass The Sick Bag,Zero G,Distinctive,https://www.airzerog.com/the-airbus-a310-zero-g,https://cdn.jetphotos.com/full/5/63687_1632549485.jpg,https://cdn.jetphotos.com/full/6/60825_1632054708.jpg,https://cdn.jetphotos.com/full/6/26463_1628422010.jpg,
38FCBB,F-GXLG,Airbus Transport Intl,Airbus A330-743L Beluga XL,A337,Civ,Absolute Unit,Beluga XL,Smiley Face,Distinctive,https://en.wikipedia.org/wiki/Airbus_Beluga_XL,https://cdn.planespotters.net/35222/f-wbxl-airbus-transport-international-airbus-a330-743l-beluga-xl_PlanespottersNet_1194398_ec942d055c_o.jpg,,,
